ID;SETOR;STATUS;DESCRICAO;EMBALAGEM;QTDE_IDEAL;DATA_ULT_ENTR;QTDE_ULT_ENTR;ESTOQ_EMB1;CUSTO;PRECO_VENDA;QTDE_VENDIDA;TP_ETIQ
65831;002-G.U;INATIVO;MOLHO MOSTARDA CALCUTA BOMBONA;CXA;48;2023-03-23;0;7;44.71;79.6;0;C
23978;002-G.U;ATIVO;MOLHO MOSTARDA CEPERA BOMBONA;CXA;60;2023-01-28;5;4;80.51;111.6;1;C
34069;002-G.U;ATIVO;MOLHO MOSTARDA CEPERA MINI SACHE;CXT;480;2022-11-23;10;17;13.06;22.5;0;X
44597;002-G.U;ATIVO;MOLHO MOSTARDA DAJUDA MINI SACHE;CXA;40;2022-06-17;10;7;80.66;127.2;0;X
14327;002-G.U;ATIVO;MOLHO MOSTARDA DUSUL BOMBONA;CXA;48;2023-01-27;12;9;37.76;63.6;2;C
42985;002-G.U;ATIVO;MOLHO MOSTARDA DUSUL MINI SACHE;CXA;30;2023-01-27;3;12;93.13;154.8;0;C
23450;002-G.U;ATIVO;MOLHO MOSTARDA EKMA BOMBONA;CXA;36;2023-01-21;9;14;84.81;119.4;0;C
65380;002-G.U;ATIVO;MOLHO MOSTARDA EKMA MINI SACHE;CXT;480;2022-11-23;40;40;8.97;14.9;0;C
59581;002-G.U;ATIVO;MOLHO MOSTARDA HELLMANNS MINI SACHE;CXA;408;2023-03-07;5;5;15.52;32.9;0;C
76135;002-G.U;ATIVO;MOLHO MOSTARDA SOFRUTA MINI SACHE;CXA;507;2022-05-19;20;17;8.17;14.9;0;C
22901;002-G.U;ATIVO;MOLHO SABOR CATCHUP CALCUTA BOMBONA;CXA;48;2023-02-07;3;0;44.71;79.6;1;X
75176;002-G.U;INATIVO;MOLHO SABOR CHURRASCO DUSUL BOMBONA;CXA;48;2023-03-07;2;1;51.7;79.6;0;C
59564;002-G.U;ATIVO;MOLHO SABOR KETCHUP DUSUL BOMBONA;CXA;48;2022-12-17;48;25;37.76;63.6;16;C
50188;002-G.U;ATIVO;MOLHO SHOYU MITSUWA BOMBONA;CXA;48;2023-02-07;2;0;55;95.6;1;X
19494;002-G.U;ATIVO;MOLHO SHOYU SAKURA BOMBONA;BBA;135;2023-03-16;7;7;44.41;74.9;1;C
81554;002-G.U;ATIVO;MOLHO TOM.DAJUDA POUCH;CXA;70;2022-09-19;70;37;50.57;83.7;1;C
81553;002-G.U;ATIVO;MOLHO TOM.DAJUDA/PIZZA POUCH;CXA;70;2023-01-02;4;32;50.57;83.7;3;C
77644;002-G.U;ATIVO;MOLHO TOM.EKMA HOT DOG POUCH;CXA;70;2022-12-13;3;3;43.74;71.88;0;C
28893;002-G.U;ATIVO;MOLHO TOM.EKMA PIZZA POUCH;CXA;70;2022-10-22;70;45;49.49;83.4;15;C
37174;002-G.U;ATIVO;MOLHO TOM.EKMA POUCH;CXA;70;2023-01-21;20;38;49.49;83.4;0;C
75076;002-G.U;ATIVO;MOLHO TOM.FUGINI POUCH;CXA;70;2022-12-02;30;23;44.55;71.4;2;C
52597;002-G.U;ATIVO;MOLHO TOM.HEINZ TRAD.POUCH;CXA;72;2022-12-28;16;9;89.39;141.6;2;C
82860;002-G.U;ATIVO;MOLHO TOM.JULIETA PIZZA POUCH;CXA;80;2022-11-28;160;74;26.24;43.14;16;C
76902;002-G.U;INATIVO;MOLHO TOM.PASS.RUST.SALSARETTI VDO;CXT;75;2022-11-12;4;0;186.9;221.88;0;C
75070;002-G.U;ATIVO;MOLHO TOM.PREDILECTA POUCH;CXA;45;2022-12-12;5;4;82.93;127.92;0;C
52589;002-G.U;ATIVO;MOLHO TOM.QUERO TRAD.POUCH;CXA;72;2023-03-04;32;49;53.29;93.48;12;C
76134;002-G.U;ATIVO;MOLHO TOM.SOFRUTA POUCH;CXA;45;2022-11-07;45;40;56.83;92.24;0;C
51429;002-G.U;ATIVO;MOLHO TOM.TAMBAU TRAD.POUCH;CXA;64;2022-12-05;64;3;41.74;67.5;36;C
57766;002-G.U;ATIVO;MOLHO TOM.TARANTELLA TRAD.POUCH;CXA;54;2022-12-05;54;19;41.54;65.4;15;C
75627;002-G.U;ATIVO;OLEO ALGODAO ELOGIATA BALDE;BLD;64;2023-03-22;3;3;150.81;219;1;C
60369;002-G.U;ATIVO;OLEO ALGODAO LIZA BALDE;BLD;48;2022-12-12;2;2;226.28;349;3;C
30424;002-G.U;ATIVO;OLEO COMPOSTO MARIA TRADICIONAL;CXA;90;2022-11-07;5;2;215.18;269.4;1;C
30511;002-G.U;ATIVO;OREGANO KISABOR;FDO;80;2022-12-15;5;4;110.5;226.8;1;C
75562;002-G.U;ATIVO;PASTA CHOC.NESTLE GALAK/NEGRESCO;CXA;90;2022-10-10;2;2;191.78;293.4;1;C
44320;002-G.U;INATIVO;POLVILHO PINDUCA DOCE;FDO;72;2023-03-16;3;2;71.19;111.48;1;X
59578;002-G.U;ATIVO;PURE BATATA KNORR;CXA;99;2023-03-23;2;1;139.88;293.4;0;C
60983;002-G.U;ATIVO;PURE BATATA QUALIMAX COMPL.;CXA;56;2023-03-23;8;7;138.43;239.4;0;C
9781;002-G.U;INATIVO;PURE BATATA QUALIMAX PCT;CXA;50;2023-03-23;10;9;128.07;215.4;1;C
33777;002-G.U;ATIVO;SAL NORSAL REFINADO IODADO;SCO;49;2023-03-24;2;1;16.52;23.9;1;C
78479;002-G.U;ATIVO;SAL PARRILLA BR SPICES ALHO;CXA;75;2023-03-23;2;2;143.92;235.8;0;C
75157;002-G.U;ATIVO;SAL PARRILLA BRSPICES CARNES;CXA;60;2023-03-23;1;1;143.6;252;0;C
60380;002-G.U;ATIVO;TEMP.SAZON ALHO BAG.;CXA;120;2022-11-23;5;3;145.94;203.41;0;C
60379;002-G.U;ATIVO;TEMP.SAZON AMARELO BAG.;CXA;120;2022-11-23;5;3;145.94;203.41;0;C
47348;002-G.U;INATIVO;TEMP.SAZON VERMELHO BAG;CXA;144;2023-01-04;10;2;145.94;203.41;3;C
70740;002-G.U;ATIVO;VINAGRE SADIO ALCOOL;CXA;63;2023-02-10;6;9;19.03;29.8;1;C
51449;003-SALGADINHOS/DOCES POPULARES;ATIVO;ABACAXI CALDA TRIANGULO LATA;CXA;96;2023-03-16;2;1;120.24;158.88;0;C
6005;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMEIXA CALDA CEPERA LATA;CXA;119;2023-03-08;6;8;214.35;261.6;0;C
58939;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMEIXA CALDA SOFRUTA LT;CXA;105;2023-03-17;2;1;144.1;167.52;0;C
58727;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMEIXA SECA SOFRUTA LATA;CXA;105;2023-03-17;2;1;110.84;141.36;1;C
63884;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOCREM TRADICIONAL POTE;CXA;80;2023-03-08;2;1;204.02;276;0;C
33563;003-SALGADINHOS/DOCES POPULARES;BLOQUEADO;AMENDOIM BRANCO YOKI-1160;FDO;135;2023-03-07;2;0;119.2;202.8;1;C
67414;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI BOTECO ALHO;CXA;100;2023-02-27;3;0;68.58;88.68;2;C
67415;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI BOTECO CEBOLA;CXA;100;2023-02-27;5;2;68.58;88.68;2;C
67413;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI BOTECO SALGADO;CXA;100;2023-02-27;5;2;68.58;88.68;2;C
44522;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI CHOCOLATE;CXA;90;2023-02-27;3;1;96.4;126;1;C
44524;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI JAPONES;CXA;90;2023-02-27;30;12;103.16;138;17;C
82307;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI PETTIZ CEBOLA/SALSA;CXA;126;2023-03-20;5;4;39.53;53.7;0;C
45851;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI PETTIZ NATURAL;CXA;35;2023-03-20;5;4;179.23;238.8;0;C
82310;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI PETTIZ NATURAL;CXA;126;2023-03-07;5;8;39.53;53.7;5;C
82312;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI PETTIZ PIMENTA;CXA;126;2023-03-04;10;5;39.53;53.7;6;C
82316;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM DORI PETTIZ TABASCO;CXA;60;2023-01-09;2;2;151.72;143.64;0;C
70069;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM ELMA CHIPS JAPONES;CXA;96;2023-03-22;10;11;73.9;100;10;C
80615;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM ELMA CHIPS JAPONES;CXA;42;2023-03-22;5;7;143.92;180.7;2;C
70068;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM ELMA CHIPS JAPONES;CXA;96;2023-03-22;5;5;103.45;137.4;2;C
70084;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM ELMA CHIPS S/PELE;CXA;96;2023-03-22;2;1;110.85;165.61;0;C
80617;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM ELMA CHIPS SEM PELE;CXA;49;2023-03-22;2;3;166.06;217.51;1;C
75403;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM S.HELENA AMINDUS;FDO;42;2023-03-06;84;39;146.38;172.8;44;C
75404;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM S.HELENA AMINDUS PCT;CXA;35;2023-03-06;10;5;204.61;250.8;4;C
40327;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM S.HELENA CROKISSIMO S.CEB.;CXA;42;2023-03-22;2;1;213.83;282;0;C
61554;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM S.HELENA MENDORATO;FDO;48;2023-03-06;48;28;141.24;162.02;34;C
51761;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM S.HELENA MENDORATO JAPONES;CXA;35;2023-03-06;5;1;180.51;226.8;3;C
73735;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM TALENTOS TORR.S.PELE C.SAL;FDO;50;2023-03-10;5;3;142.74;169;1;C
73736;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM TALENTOS TORR.S.PELE S.SAL;FDO;50;2023-03-10;5;2;142.31;179;2;C
76371;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI CROC.SABOR DO CHEF;CXA;147;2023-03-07;5;4;65.28;88.32;0;C
76383;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI CROCANTE LEV.SALGADO;CXA;147;2023-03-07;7;6;65.28;88.32;0;C
76369;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI CROCANTE LEV.SALGADO;CXA;70;2023-03-07;2;1;144.18;178.8;0;C
76385;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI DESC.APIMENTADO;CXA;147;2023-03-15;3;3;65.28;88.32;0;C
76384;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI DESC.MOLHO ESPECIAL;CXA;147;2023-03-15;1;2;65.28;88.32;1;C
46374;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI DESC.SALGADO 214;CXA;147;2023-03-23;0;8;65.28;88.32;3;C
41778;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI DESC.SALGADO-1534;CXA;70;2023-03-07;8;7;144.18;178.8;0;C
53455;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI DESC.TEMPERADO - 215;CXA;147;2023-03-07;5;3;65.28;88.32;2;X
53454;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI DOCE PRALINE - 216;CXA;147;2023-03-07;5;3;65.28;88.32;1;X
76370;003-SALGADINHOS/DOCES POPULARES;BLOQUEADO;AMENDOIM YOKI MOLHO DE PIMENTA;CXA;70;2023-03-07;3;3;144.18;178.8;0;C
63309;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI TIPO JAPONES;CXA;24;2023-03-04;6;5;203.1;274.8;0;C
46375;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI TIPO JAPONES 217;CXA;147;2022-11-22;5;2;65.28;88.32;3;C
41779;003-SALGADINHOS/DOCES POPULARES;ATIVO;AMENDOIM YOKI TIPO JAPONES-517;CXA;70;2022-12-28;28;12;144.18;178.8;5;C
72605;003-SALGADINHOS/DOCES POPULARES;ATIVO;BALA ERLAN GUTY MIX;CXA;60;2023-02-07;3;0;98.42;167.79;1;C
75471;003-SALGADINHOS/DOCES POPULARES;ATIVO;BALA GELATINA BUBBALOO AZEDIN.MIX;CXA;312;2023-02-10;10;8;49.42;83.86;1;C
60270;003-SALGADINHOS/DOCES POPULARES;ATIVO;BANAIABA TAMBAU POLY;CXA;77;2023-01-20;5;1;86.9;114.96;3;C
62707;003-SALGADINHOS/DOCES POPULARES;ATIVO;BANANADA DANTAS POLY;CXA;200;2023-03-17;20;19;51.17;65;2;C
53496;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA AMAVITA;CXA;50;2023-02-14;30;23;162.56;190.81;6;C
44276;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA AMAVITA;CXA;60;2022-11-01;90;46;59.88;77;8;C
67967;003-SALGADINHOS/DOCES POPULARES;BLOQUEADO;BATATA PALHA CONFRARIA;CXA;50;2023-02-14;30;13;153.09;202.5;14;C
68028;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA CONFRARIA;CXA;50;2023-02-14;20;16;158.47;199.2;2;C
81723;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA ELMA CHIPS;CXA;35;2023-03-23;10;10;120.63;160.5;7;C
72307;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA ELMA CHIPS;CXA;40;2023-03-23;60;119;111.06;142.5;25;C
81724;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA ELMA CHIPS;CXA;70;2023-02-28;60;102;63.81;84;33;C
35326;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA FREETAZ AMARELINHA;CXA;35;2023-03-27;7;25;106.46;129;52;C
32321;003-SALGADINHOS/DOCES POPULARES;INATIVO;BATATA PALHA FREETAZ CHEF;CXA;30;2023-01-27;30;46;132.88;169.5;10;C
70814;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA YOKI -3111;CXA;40;2023-03-07;15;11;108.51;139.8;3;C
73102;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA YOKI EX.F.CEB SALSA;CXA;40;2023-03-15;3;2;109.67;139.8;0;C
73104;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA YOKI EX.F.PARMESAO;CXA;40;2023-03-15;5;4;109.67;139.8;0;C
70813;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA YOKI EXTRA FINA -3112;CXA;40;2023-03-15;10;8;108.51;139.8;1;C
70988;003-SALGADINHOS/DOCES POPULARES;ATIVO;BATATA PALHA YOKI EXTRA FINA 3114;CXA;32;2023-03-15;10;16;91.12;119.2;8;C
60684;003-SALGADINHOS/DOCES POPULARES;ATIVO;BRIGADEIRO TRIANGULO POTE;CXA;112;2023-03-16;10;10;54.95;89.88;6;C
82826;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASQUINHA SORVETE KON IN;CXA;63;2023-02-18;3;0;74.81;119.8;1;C
81956;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU CAJUMIL MIX PICANTE;CXA;60;2023-02-17;2;0;134.35;155.4;1;C
67834;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU CAJUMIL MIX SACHE;CXA;60;2023-02-17;10;3;134.35;155.4;5;C
67835;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU CAJUMIL SACHE;CXA;60;2023-02-17;12;3;134.35;155.4;6;C
67836;003-SALGADINHOS/DOCES POPULARES;INATIVO;CASTANHA CAJU DUNORTE CARAMELIZADA;CXA;60;2023-02-17;3;2;242.65;299.41;0;C
61174;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU DUNORTE MIX SACHE;CXA;98;2023-02-17;6;2;171.51;215.42;2;C
81953;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU DUNORTE RESERVA;CXA;40;2022-12-14;1;0;464.28;478.8;0;C
81957;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU DUNORTE RESERVA S/SAL;CXA;40;2022-10-17;2;1;458.49;478.8;0;C
42626;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU DUNORTE SACHE;CXA;55;2023-02-17;4;3;535.53;654;0;C
42625;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU DUNORTE SACHE;CXA;90;2023-02-17;2;0;309.98;366.14;1;C
42627;003-SALGADINHOS/DOCES POPULARES;ATIVO;CASTANHA CAJU DUNORTE SACHE;CXA;105;2023-02-17;2;0;282.69;335.4;1;X
54182;003-SALGADINHOS/DOCES POPULARES;ATIVO;CEBOLA CARAMELIZADA QUEENSBERRY VDO;CXA;121;2023-03-10;2;2;160.62;190.81;1;X
28003;003-SALGADINHOS/DOCES POPULARES;ATIVO;CEREJA CALDA CEPERA VIDRO;CXA;119;2023-03-04;2;2;258.99;298.82;0;C
55312;003-SALGADINHOS/DOCES POPULARES;ATIVO;CEREJA CALDA TOZZI VIDRO;CXA;70;2022-06-23;3;0;368.46;478.8;0;C
60494;003-SALGADINHOS/DOCES POPULARES;ATIVO;CEREJA CAMPO BELO VIDRO;CXA;156;2023-01-21;2;2;290.3;381.6;0;C
77581;003-SALGADINHOS/DOCES POPULARES;ATIVO;CHIPS GRAO BICO FIT FOOD FLOR SAL;CXA;56;2023-01-26;2;1;99.63;117.36;0;C
56457;003-SALGADINHOS/DOCES POPULARES;INATIVO;CHOC.MONTEVERGINE OVINHOS BRIG.;CXA;102;2023-03-10;3;3;173.58;239.2;0;C
63550;003-SALGADINHOS/DOCES POPULARES;ATIVO;CHOC.MONTEVERGINE OVINHOS LEITE;CXA;102;2023-03-10;5;4;173.58;239.2;0;C
67046;003-SALGADINHOS/DOCES POPULARES;ATIVO;CHOC.MONTEVERGINE OVINHOS MORANGO;CXA;102;2023-03-10;3;2;173.58;239.2;0;C
56458;003-SALGADINHOS/DOCES POPULARES;ATIVO;CHOC.MONTEVERGINE OVINHOS TRUFA;CXA;102;2023-03-10;3;2;173.58;239.2;0;C
52457;003-SALGADINHOS/DOCES POPULARES;ATIVO;CHOC.MONTEVERGINE TREM OVINHOS;CXA;56;2023-03-10;5;3;157.33;203.76;1;C
83484;003-SALGADINHOS/DOCES POPULARES;ATIVO;COLOMBA VISCONTI TRUFAS;CXA;32;2023-03-08;3;2;134.02;183.2;0;C
78543;003-SALGADINHOS/DOCES POPULARES;ATIVO;CONFEITO M M CRISPY;CXA;112;2023-02-16;1;1;158.98;191.76;1;C
65152;003-SALGADINHOS/DOCES POPULARES;ATIVO;CREME FERRERO NUTELLA AVELA;CXA;432;2023-03-01;100;29;72.77;89.9;70;C
52390;003-SALGADINHOS/DOCES POPULARES;ATIVO;CREME FERRERO NUTELLA AVELA;CXA;220;2023-02-10;20;20;188.7;233.4;35;C
25215;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE AMENDOIM S.HELENA MOLECAO-020;CXA;36;2023-03-06;2;1;142.8;229;0;C
50756;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE BANANA DANTAS;CXA;170;2023-03-17;9;20;58.98;73.44;4;C
50755;003-SALGADINHOS/DOCES POPULARES;INATIVO;DOCE BANANA DANTAS PT;CXA;45;2023-03-17;9;10;139.13;156;1;C
50753;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE FONDANT DANTAS;CXA;192;2023-03-17;8;8;58.4;70.8;4;C
60321;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE GOIABA TAMBAU POUCH;CXA;126;2023-03-15;2;3;82;102.96;2;C
50758;003-SALGADINHOS/DOCES POPULARES;INATIVO;DOCE GOIABANA DANTAS;CXA;170;2023-03-17;10;9;59.01;62.4;4;C
50759;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE GOIABANA DANTAS PT;CXA;45;2023-03-17;10;17;138.95;175.2;1;C
64094;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE JAZAM DUCREM NAPOLITANO;CXA;40;2023-03-06;6;5;197.58;258;3;C
64095;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE JAZAM DUCREM SMILE;CXA;40;2023-03-06;4;3;170.59;232.2;0;C
4589;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE JAZAM PINGO LEITE;CXA;50;2023-03-06;10;7;144.02;190.81;2;C
12463;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE LEITE AVIACAO POTE;CXA;112;2023-03-16;10;6;99.74;135.48;4;C
24170;003-SALGADINHOS/DOCES POPULARES;INATIVO;DOCE LEITE C/COCO FRIMESA POTE;CXA;96;2023-03-09;4;1;92.58;119.76;2;C
60521;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE LEITE CAMPONESA PASTOSO;CXA;128;2023-03-21;20;16;74.77;95.88;3;C
60522;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE LEITE CAMPONESA TABLETE;CXA;100;2023-03-21;20;16;74.77;99.8;3;C
61558;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE PACOCA PACOQUEIRO ROLHA EMB.;CXA;49;2023-03-10;23;17;85.48;95.94;6;C
61559;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE PACOCA PACOQUERO ROLHA;CXA;49;2023-03-10;14;6;85.44;107.4;7;C
42622;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE PACOCA S.HELENA EMBALADA MINI;CXA;105;2023-03-14;5;2;115.44;191.76;7;C
60861;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE PACOCA S.HELENA ROLHA EMB.;CXA;49;2023-03-06;49;38;72.36;107.4;37;C
13986;003-SALGADINHOS/DOCES POPULARES;BLOQUEADO;DOCE PACOCA S.HELENA ROLHA-301;CXA;42;2023-03-06;5;1;117.88;189.6;3;C
27861;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE PASTOSO C/LEITE TRIANGULO;CXA;112;2023-03-16;16;23;46.12;75.6;17;C
72064;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE PE MOLEQUE S.HELENA CROC.PT;CXA;56;2023-02-24;7;6;72.78;131.4;0;C
53387;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE S.HELENA PACOQUITA ROLHA EMB.;CXA;210;2023-03-06;50;13;19.27;32.9;33;C
74155;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE XODON ABOBORA C/COCO POTE;CXA;128;2022-10-07;16;17;53.88;47.88;3;C
74157;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE XODON GOIABA POTE;CXA;128;2022-10-07;16;21;53.88;47.88;2;C
74158;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE XODON MORANGO POTE;CXA;128;2022-10-07;18;22;59.27;59.88;0;C
74159;003-SALGADINHOS/DOCES POPULARES;ATIVO;DOCE XODON UVA POTE;CXA;128;2022-10-07;7;2;53.88;47.88;1;C
16444;003-SALGADINHOS/DOCES POPULARES;ATIVO;FIGO CALDA TOZZI LATA;CXA;80;2022-06-23;2;1;132.6;156;0;C
82811;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA HERO AMORA VDO;CXA;136;2023-03-10;5;4;134.59;167.88;3;C
82816;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA HERO FRUTAS VERM.VDO;CXA;136;2023-03-10;5;5;134.59;167.88;3;C
82813;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA HERO MORANGO VDO;CXA;136;2023-03-10;3;3;134.59;167.88;3;C
82812;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA HERO PESSEGO VDO;CXA;136;2023-03-10;3;2;134.59;167.88;1;C
50802;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA LINEA AMORA POTE;CXA;120;2023-03-04;3;1;146.38;186;1;C
69361;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA LINEA DAMASCO POTE;CXA;132;2023-03-04;2;1;146.38;186;0;C
72100;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA LINEA FRUTAS VERMELHAS POTE;CXA;120;2023-03-04;3;1;146.38;186;2;C
50801;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA LINEA MORANGO POTE;CXA;120;2023-03-04;2;0;146.38;186;1;X
69359;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA LINEA PIMENTA POTE;CXA;120;2023-03-04;2;0;146.38;186;1;C
48234;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA MOCOTO PREDILECTA MORANGO;CXA;119;2023-03-16;2;1;74.96;119.04;0;C
48235;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA MOCOTO PREDILECTA NATURAL;CXA;119;2022-12-12;17;3;74.96;119.04;4;C
48236;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA MOCOTO PREDILECTA TUTIFRUTTI;CXA;119;2023-03-16;2;1;74.96;119.04;0;C
59385;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA MOCOTO SOFRUTA MORANGO;CXA;119;2023-03-17;5;6;69.53;119.76;2;C
59386;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA MOCOTO SOFRUTA NATURAL;CXA;119;2023-03-17;5;4;69.08;119.76;1;C
72250;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA MORANGO PREDILECTA VDO;CXA;156;2023-03-17;1;1;172.85;207;0;C
67400;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA QUEENSBERRY FRUTAS VERM DIET;CXA;121;2023-03-10;2;2;175.31;226.8;2;C
49375;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA QUEENSBERRY FRUTAS VERM.VDO;CXA;121;2023-03-10;2;4;174.52;226.8;2;C
72828;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA QUEENSBERRY GOIABA VDO;CXA;121;2022-08-19;5;4;174.52;226.8;0;C
23483;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA QUEENSBERRY MORANGO DIET VDO;CXA;121;2023-03-10;2;1;175.31;226.8;1;C
23257;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA QUEENSBERRY MORANGO VDO;CXA;121;2023-02-07;3;0;174.52;226.8;2;C
49374;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA QUEENSBERRY PIMENTA VERM.VDO;CXA;121;2023-03-10;3;3;141.86;162;2;C
56917;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA SOFRUTA GOIABA POTE;CXA;156;2023-03-17;2;1;92.27;110.1;0;C
56916;003-SALGADINHOS/DOCES POPULARES;ATIVO;GELEIA SOFRUTA MORANGO POTE;CXA;156;2023-03-17;2;1;123.91;145.5;0;C
